"","ensembl_id_fixed","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description.x","gene_biotype.x","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","description.y","gene_biotype.y"
"5163","GRMZM2G016370",41.2787753192268,-1.54452293012498,0.394202491549484,-3.91809530186871,8.92514210413794e-05,0.00182154732068228,"Putative MYB DNA-binding domain superfamily protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B4FEJ8]","protein_coding",5.04563277370207,1.16702223873978,5.26949876065217,4.06619417609313,51.9821641894645,7.67935900394755,12.2339233095258,21.1036758729726,74.6932471148844,13.2222090493695,1.83769329422552,13.2012920408032,7.39164382338307,77.7093321895033,87.177710569169,29.3357438054998,45.5413530682855,56.0560384028764,125.706500052957,183.975945777259,21.241032827209,93.5286830955494,10.2459369061443,"Putative MYB DNA-binding domain superfamily protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B4FEJ8]","protein_coding"
"16739","GRMZM2G106462",20.7336412474308,-1.35710668281161,0.346360713853004,-3.91818883762772,8.92168025107953e-05,0.00182154732068228,"Cytochrome c oxidoreductase  [Source:UniProtKB/TrEMBL;Acc:B6SU62]","protein_coding",3.36375518246805,21.006400297316,2.10779950426087,17.0780155395912,12.9955410473661,7.67935900394755,4.44869938528212,14.0691172486484,9.17285490884545,8.81480603291301,5.51307988267657,11.0010767006694,18.4791095584577,14.1289694890006,38.3281313709278,26.8212514793141,3.87585983559876,10.1084659415023,54.9495479273404,43.5446025508305,43.7315381736657,20.6747615263846,84.9810061039023,"Cytochrome c oxidoreductase  [Source:UniProtKB/TrEMBL;Acc:B6SU62]","protein_coding"
"21558","GRMZM2G144034",67.7306609034507,-1.58285272414694,0.404048954680946,-3.91747758733053,8.94803622592625e-05,0.00182154732068228,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:C0P486]","protein_coding",121.09518656885,5.83511119369888,6.32339851278261,10.5721048578421,38.9866231420984,1.91983975098689,21.1313220800901,26.1283606046328,3.93122353236234,41.8703286563368,1.83769329422552,27.5026917516734,96.09136970398,129.17914961372,219.447340398253,103.932349482342,68.7965120818781,146.11328042717,145.277571917489,236.229468838255,7.49683511548554,75.8074589300769,22.2999803251375,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:C0P486]","protein_coding"
"22317","GRMZM2G149775",32.9736356777916,0.840846626690473,0.21461811625003,3.91787348329386,8.93335690762426e-05,0.00182154732068228,"Histone H2A  [Source:UniProtKB/TrEMBL;Acc:B4FH55]","protein_coding",31.9556742334465,46.680889549591,29.5091930596522,60.992912641397,38.9866231420984,45.1162341481919,55.6087423160264,51.2517842629335,26.2081568824156,48.4814331810215,36.7538658845105,25.3024764115395,22.1749314701492,21.1934542335009,24.8005555929533,26.8212514793141,20.3482641368935,20.2169318830046,42.9058113953206,42.4559874870597,21.241032827209,4.92256226818681,14.4648521027919,"Histone H2A  [Source:UniProtKB/TrEMBL;Acc:B4FH55]","protein_coding"
"35491","GRMZM2G701979",24.1861899706459,-1.14152167489262,0.291389454190266,-3.91751197058509,8.94676043563599e-05,0.00182154732068228,"","protein_coding",6.7275103649361,13.4207557455074,18.9701955383478,34.9692699144009,17.7211923373175,13.4388782569082,4.44869938528212,4.01974778532812,9.17285490884545,22.7715822516919,12.8638530595787,17.601722721071,40.6540410286069,39.3592721479302,24.049023605288,37.7173848927855,11.6275795067963,14.7032231876397,53.4440808608379,35.9242971044352,26.2389229041994,59.0707472182418,37.367534598879,"","protein_coding"
"7092","GRMZM2G031496",284.400105269572,-0.659693661460031,0.168470935288486,-3.91577134851413,9.01156250512066e-05,0.00182955675976054,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B4G1E5]","protein_coding",194.25686178753,181.471958124035,205.510451665435,269.182054457365,212.654308047809,221.741491238986,320.306355740312,245.204614905015,216.217294279929,262.240479479162,124.963144007336,105.610336326426,256.859622862562,462.219144711591,311.885774881079,350.35259744854,370.144614299682,292.226560854339,592.401290668725,582.409059117358,359.848085543306,272.709949657549,130.786371096077,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B4G1E5]","protein_coding"
"16733","GRMZM2G106424",885.542702959641,-0.407722325874247,0.104118837344978,-3.91593237372922,9.0055490954658e-05,0.00182955675976054,"14-3-3-like protein  [Source:UniProtKB/TrEMBL;Acc:K7U5A5]","protein_coding",915.782348426926,819.249611595322,687.142638389043,588.784916698286,810.449196226651,780.41485877617,601.686591859406,715.515105788405,951.356094831686,647.888243419106,716.700384747954,907.588827805223,997.871916156715,1117.1978017374,950.687964396541,1118.11092104391,963.151169146293,1197.39373834341,1065.1179495505,1062.48830224026,973.339092493873,1059.3354001138,720.229094284846,"14-3-3-like protein  [Source:UniProtKB/TrEMBL;Acc:K7U5A5]","protein_coding"
"13566","GRMZM2G081554",124.225441656646,0.965528741351071,0.246775335383241,3.9125820246647,9.13145069408483e-05,0.00185224010593689,"Kaurene synthase A  [Source:UniProtKB/TrEMBL;Acc:Q41771]","protein_coding",135.391146094339,276.000759461957,153.869363811043,195.990559287689,61.4334667693672,216.941891861518,117.890533709976,127.626992184168,186.077913865151,119.734448613735,205.821648953259,172.716904200509,70.2206163221392,112.022543805648,68.3894108775378,88.845395525228,10.6586145478966,50.5423297075115,109.899095854681,79.4688996552656,108.70410917454,114.203444621934,74.7350691977581,"Kaurene synthase A  [Source:UniProtKB/TrEMBL;Acc:Q41771]","protein_coding"
"10742","GRMZM2G060079",744.81199657042,-0.641993567427611,0.164104754182731,-3.91209609145601,9.14984887332302e-05,0.00185431490827398,"Oxidoreductase, 2OG-Fe oxygenase family protein  [Source:UniProtKB/TrEMBL;Acc:B6ST02]","protein_coding",663.500709741823,595.181341757285,500.602382261957,491.19625647205,645.051401078355,807.292615289986,428.187315833404,435.137697761769,653.893514216269,671.394392840207,518.229508971598,577.556526785142,983.088628509949,882.05138095618,1164.87458088114,704.896015440724,769.358177366355,901.49137169216,1025.97580582144,714.13148183362,556.015271065178,1829.22413885822,612.345405684856,"Oxidoreductase, 2OG-Fe oxygenase family protein  [Source:UniProtKB/TrEMBL;Acc:B6ST02]","protein_coding"
"21137","GRMZM2G140614",499.355387942984,-0.939070144014078,0.240083721364354,-3.91142780808922,9.17520830220783e-05,0.00185779552224365,"Glucose-6-phosphate isomerase  [Source:UniProtKB/TrEMBL;Acc:B4FQC6]","protein_coding",444.015684085782,158.715024468609,181.270757366435,335.867638945293,689.945088332893,220.781571363492,344.774202359364,585.878239711573,326.291553186074,144.709732373655,218.685502012837,356.434885101688,400.996677418532,405.703266755589,1000.28907558245,704.896015440724,852.689163831728,675.429315182199,627.779766731533,1480.51648672824,358.598613024058,526.714162695989,444.191499989901,"Glucose-6-phosphate isomerase  [Source:UniProtKB/TrEMBL;Acc:B4FQC6]","protein_coding"
"6676","GRMZM2G028129",25.4149166668827,-1.48907057729689,0.380842002422667,-3.90994314656577,9.2317846938682e-05,0.00186426200161406,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:C0P4M2]","protein_coding",0,1.16702223873978,7.37729826491304,13.011821363498,7.08847693492698,0.959919875493444,10.0095736168848,8.03949557065623,48.4850902324688,3.67283584704709,34.9161725902849,11.0010767006694,42.5019519844527,53.4882416369309,27.8066835436143,57.833323502271,48.4482479449846,16.5411260860947,44.4112784618231,16.3292259565614,44.9810106929133,55.1326974036923,31.3405128893824,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:C0P4M2]","protein_coding"
"26452","GRMZM2G301803",223.546194406404,0.703451543924861,0.180023189040169,3.90756072967855,9.32326119338916e-05,0.00187939060894802,"Putative phototropic-resoponsive NPH3 family protein isoform 1; Putative phototropic-resoponsive NPH3 family protein isoform 2; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:C0PG79]","protein_coding",297.692333648422,226.985825434886,245.558642246391,297.645413690017,250.45951836742,240.939888748854,225.771493803067,526.586959877983,183.457098176909,270.320718342666,196.633182482131,317.931116649345,162.616164114428,232.118784462153,198.404444743626,160.927508875885,174.413692601944,237.08947390069,165.601377315272,160.026414374302,159.932482463692,63.9933094864286,146.456627540768,"Putative phototropic-resoponsive NPH3 family protein isoform 1; Putative phototropic-resoponsive NPH3 family protein isoform 2; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:C0PG79]","protein_coding"
"27628","GRMZM2G327635",77.5120657454629,0.622385836672996,0.159305782330027,3.90686281169396,9.35022050650055e-05,0.00188315266243611,"Ubiquitin carboxyl-terminal hydrolase  [Source:UniProtKB/TrEMBL;Acc:C4IZK3]","protein_coding",74.0026140142971,105.03200148658,75.8807821533913,88.6430330388303,115.778456603807,60.474952156087,119.002708556297,119.587496613511,81.2452863354883,100.63570220909,108.423904359306,69.306783214217,55.4373286753731,59.543514275074,49.6011111859065,79.6255903292137,96.8964958899691,55.1370869536489,43.6585449285718,69.6713640813288,48.729428250656,60.0552596718791,46.408067163124,"Ubiquitin carboxyl-terminal hydrolase  [Source:UniProtKB/TrEMBL;Acc:C4IZK3]","protein_coding"
"13459","GRMZM2G080588",29.4445177823073,-0.860993501152477,0.220432881138279,-3.90592137028944,9.38670334184815e-05,0.00188462643935084,"Putative aurora-related protein kinase family protein; Serine/threonine-protein kinase Eg2-like  [Source:UniProtKB/TrEMBL;Acc:B6T743]","protein_coding",9.25032675178713,25.6744892522751,29.5091930596522,17.0780155395912,14.176953869854,32.6372757667771,28.9165460043338,6.02962167799218,20.9665255059325,14.6913433881883,20.2146262364808,26.4025840816065,27.7186643376865,35.3224237225015,40.5827273339235,47.7753541975282,64.9206522462793,41.3528152152367,39.1421437290644,39.1901422957474,38.7336480966753,25.5973237945714,31.3405128893824,"Putative aurora-related protein kinase family protein; Serine/threonine-protein kinase Eg2-like  [Source:UniProtKB/TrEMBL;Acc:B6T743]","protein_coding"
"15150","GRMZM2G093962",24.2047555399335,-1.12424058635397,0.287837485163342,-3.90581715135535,9.39075029917087e-05,0.00188462643935084,"Membrane protein  [Source:UniProtKB/TrEMBL;Acc:B6U8Q7]","protein_coding",16.8187759123402,9.91968902928809,5.26949876065217,12.1985825282794,11.8141282248783,15.3587180078951,17.7947975411285,11.0543064096523,5.24163137648312,16.1604777270072,23.8900128249318,33.0032301020081,16.6311986026119,29.2671510843584,37.5765993832625,66.2149645895567,8.72068463009722,65.2455528951512,36.8839431293107,34.8356820406644,37.4841755774277,23.6282988872967,21.6972781541878,"Membrane protein  [Source:UniProtKB/TrEMBL;Acc:B6U8Q7]","protein_coding"
"21911","GRMZM2G146670",57.7852387122982,-0.815016304879884,0.208649936444958,-3.90614211902665,9.37813681838969e-05,0.00188462643935084,"Voltage-dependent anion channel protein 1b  [Source:UniProtKB/TrEMBL;Acc:Q9SPD8]","protein_coding",36.1603682115315,39.0952449977825,50.5871881022609,28.4633592326519,54.3449898344402,21.1182372608558,30.0287208506543,57.2814059409257,35.381011791261,64.6419109080287,36.7538658845105,37.4036607822759,83.1559930130596,73.6724837640746,75.9047307541903,56.1569952848139,31.0068786847901,86.3814362273833,112.157296454435,76.2030544639534,123.697779405511,82.6990461055385,36.7648324279294,"Voltage-dependent anion channel protein 1b  [Source:UniProtKB/TrEMBL;Acc:Q9SPD8]","protein_coding"
"28344","GRMZM2G344630",9.76221254705877,-1.14954511532859,0.294379788157642,-3.90497296884051,9.42359179031345e-05,0.00188954670014607,"GTP binding protein  [Source:UniProtKB/TrEMBL;Acc:B6SS88]","protein_coding",11.7731431386382,2.91755559684944,7.37729826491304,4.06619417609313,3.54423846746349,7.67935900394755,3.33652453896159,1.00493694633203,5.24163137648312,5.87653735527534,7.35077317690209,8.8008613605355,24.022842425995,20.1842421271437,10.5214478273135,10.0579693047428,21.3172290957932,13.7842717384122,15.0546706650248,7.62030544639534,16.2431427502187,5.90707472182418,10.8486390770939,"GTP binding protein  [Source:UniProtKB/TrEMBL;Acc:B6SS88]","protein_coding"
"4901","GRMZM2G014193",21.623833456089,-1.35289516935315,0.346586430947876,-3.90348567788164,9.48171635863117e-05,0.00189671954965858,"purple acid phosphatase 23 [Source:Projected from Arabidopsis thaliana (AT4G13700) TAIR;Acc:AT4G13700]","protein_coding",9.25032675178713,8.75266679054832,8.43119801704348,8.13238835218627,7.08847693492698,14.3987981324017,14.4582730021669,3.01481083899609,14.4144862853286,19.8333135740543,11.0261597653531,3.30032301020081,72.068527277985,62.5711505941455,26.3036195682838,9.21980519601422,6.78275471229784,19.2979804337771,48.1749461280792,38.1015272319767,7.49683511548554,76.7919713837143,8.43783039329527,"purple acid phosphatase 23 [Source:Projected from Arabidopsis thaliana (AT4G13700) TAIR;Acc:AT4G13700]","protein_coding"
"7345","GRMZM2G033619",56.9535008786326,0.559285042180667,0.143280908261723,3.90341636555691,9.48443338118993e-05,0.00189671954965858,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:C0PNU6]","protein_coding",57.1838381019568,75.2729343987155,83.2580804183043,72.3782563344578,88.6059616865873,60.474952156087,64.5061410865907,63.3110276189178,40.6226431677442,60.9690750609816,82.6961982401485,59.4058141836146,46.1977738961442,41.3776963606446,40.5827273339235,61.1859799371853,59.1068624928811,49.623378258284,30.8620748633008,31.5698368493521,26.2389229041994,69.9003842082527,44.599960650275,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:C0PNU6]","protein_coding"
"5159","GRMZM2G016346",18.0208588078856,1.55843811141003,0.400045130450114,3.89565574678171,9.79334064224282e-05,0.00195219557628386,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7U1C0]","protein_coding",28.5919190509784,51.93248962392,31.616992563913,41.47518059615,16.5397795148296,13.4388782569082,34.4774202359364,18.0888650339765,40.6226431677442,52.1542690280686,0,7.70075369046856,27.7186643376865,6.05527263814311,3.75765993832625,6.70531286982853,0.968964958899691,2.75685434768245,17.3128712647785,0,2.49894503849518,8.86061208273626,1.20540434189932,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7U1C0]","protein_coding"
"12576","GRMZM2G074015",4.65886291625836,1.4813405222185,0.38048891361485,3.89325541221416,9.89079201510745e-05,0.00196620432451313,"Mevalonate kinase; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B6UAN3]","protein_coding",8.40938795617012,8.16915567117843,5.26949876065217,10.5721048578421,1.18141282248783,10.5591186304279,15.5704478484874,2.00987389266406,6.5520392206039,6.61110452468476,5.51307988267657,4.40043068026775,1.84791095584577,3.02763631907156,2.25459596299575,0.838164108728566,0.968964958899691,2.75685434768245,2.25820059975372,6.53169038262457,1.24947251924759,0,0.602702170949662,"Mevalonate kinase; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B6UAN3]","protein_coding"
"28997","GRMZM2G359298",107.271151103717,1.34917855537468,0.346546305175791,3.89321292775086,9.89252506209355e-05,0.00196620432451313,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7U2E4]","protein_coding",282.555435327316,126.621912903266,32.6708923160435,261.862904940398,132.318236118637,217.901811737012,184.621024489208,100.493694633203,229.321372721136,143.975165204246,130.476223890012,39.6038761224097,73.9164382338307,51.4698174242165,150.30639753305,66.2149645895567,20.3482641368935,4.59475724613741,53.4440808608379,42.4559874870597,8.74630763473313,88.6061208273626,24.7107890089361,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7U2E4]","protein_coding"
"20817","GRMZM2G138074",241.994930425177,-0.961650993884833,0.247099435765112,-3.89175714184536,9.95208370277821e-05,0.00197095609912206,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B4F954]","protein_coding",148.005228028594,176.220358049706,77.9885816576522,110.600481589733,170.123446438248,154.547099954444,181.284499950246,182.898524232429,116.626298126749,144.709732373655,253.601674603122,114.411197686961,188.486917496268,632.775990685956,194.6467848053,397.28978753734,668.585821640787,628.562791271598,174.634179714287,217.723012754152,146.188284751968,138.816255962868,347.156450467005,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B4F954]","protein_coding"
"24835","GRMZM2G169280",42.3585399369709,0.904090102776306,0.232378235743745,3.89059715460312,9.99978287828257e-05,0.00197541402760015,"Tetratricopeptide repeat (TPR)-like superfamily protein [Source:Projected from Arabidopsis thaliana (AT5G01110) TAIR;Acc:AT5G01110]","protein_coding",30.2737966422124,63.0192008919479,65.341784632087,46.3546136074617,37.8052103196106,67.1943912845411,72.2913650108344,58.2863428872577,26.2081568824156,58.030806383344,101.073131182404,39.6038761224097,12.9353766909204,16.147393701715,22.5459596299575,49.4516824149854,23.2551590135926,22.0548347814596,19.5710718645322,45.721832678372,19.9915603079614,32.488910970033,44.599960650275,"Tetratricopeptide repeat (TPR)-like superfamily protein [Source:Projected from Arabidopsis thaliana (AT5G01110) TAIR;Acc:AT5G01110]","protein_coding"
"26423","GRMZM2G301148",2.85564577857134,-1.59194459232125,0.409161218552448,-3.89075142056061,9.99342697678558e-05,0.00197541402760015,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7U4A7]","protein_coding",1.68187759123402,0.583511119369888,0,0.813238835218627,0,0,1.11217484632053,2.00987389266406,2.62081568824156,2.20370150822825,0,1.10010767006694,5.54373286753731,13.1197573826434,2.25459596299575,4.19082054364283,2.90689487669907,0.918951449227482,6.02186826600991,5.44307531885381,4.99789007699036,3.93804981454945,4.21891519664763,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7U4A7]","protein_coding"
"6636","GRMZM2G027851",1170.21512046681,-0.714580858688642,0.183688856265941,-3.89016989497766,0.000100174063001718,0.00197545689141008,"Sodium/hydrogen exchanger  [Source:UniProtKB/TrEMBL;Acc:Q9ATZ9]","protein_coding",1080.60635236786,1507.79273245179,682.927039380522,1023.05445470503,424.127203273131,613.388800440311,629.490963017419,907.458062537822,853.075506522627,935.838573827598,782.857343340073,1177.11520697162,1051.46133387624,1959.88991054565,1799.16757847061,1759.30646422126,754.823702982859,932.735720965894,1878.82289899509,1759.20194305355,1766.75414221609,977.620866461901,1657.43097011157,"Sodium/hydrogen exchanger  [Source:UniProtKB/TrEMBL;Acc:Q9ATZ9]","protein_coding"
"32210","GRMZM2G431344",2.55662892807855,-1.7582427080466,0.451966335264585,-3.89020723638035,0.000100158648895296,0.00197545689141008,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7UCP1]","protein_coding",0,0.583511119369888,3.1616992563913,0.813238835218627,0,0,0,0,0,1.46913433881883,0,0,14.7832876467661,4.03684842542874,1.5030639753305,13.4106257396571,0.968964958899691,4.59475724613741,3.01093413300495,2.17723012754152,3.74841755774277,3.93804981454945,0.602702170949662,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7UCP1]","protein_coding"
"759","AC194970.5_FG001",300.817609156494,0.716635631346275,0.184270965200795,3.88903173413879,0.00010064495858601,0.00198174467510183,"Putative geranylgeranyl pyrophosphate synthase 1  [Source:UniProtKB/TrEMBL;Acc:C5G5X3]","protein_coding",467.561970363059,275.417248342587,242.39694299,457.040225392868,172.486272083223,435.803623474024,452.655162452455,534.62645544864,272.564831577122,392.993435634038,373.051738727781,377.336930832959,349.25517065485,193.76872442058,217.944276422923,276.594155880427,155.034393423951,213.196736220776,304.857080966752,169.823949948239,258.640811484251,143.738818231055,182.016055626798,"Putative geranylgeranyl pyrophosphate synthase 1  [Source:UniProtKB/TrEMBL;Acc:C5G5X3]","protein_coding"
"37256","GRMZM5G841343",42.5943172146548,-1.3289622594318,0.341725383232323,-3.88897730353351,0.000100667530636726,0.00198174467510183,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B6SSK4]","protein_coding",7.56844916055311,32.6766226847137,6.32339851278261,38.2222252552755,7.08847693492698,15.3587180078951,16.6826226948079,33.162919228957,17.0353019735701,13.9567762187789,3.67538658845105,59.4058141836146,51.7415067636815,46.4237568924305,38.3281313709278,78.7874262204852,13.5655094245957,55.1370869536489,67.7460179926114,20.6836862116445,51.2283732891512,242.190063594791,62.6810257787648,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B6SSK4]","protein_coding"
"10510","GRMZM2G058292",33.6141942304542,0.73419994715666,0.188976193565398,3.88514517783733,0.000102268756781738,0.00200587154632514,"Anthocyanin biosynthetic gene regulator PAC1  [Source:UniProtKB/TrEMBL;Acc:Q3V810]","protein_coding",46.2516337589357,31.5096004459739,32.6708923160435,55.3002407948666,37.8052103196106,51.835673276646,51.1600429307443,34.167856175289,27.5185647265364,48.4814331810215,44.1046390614125,42.9041991326105,7.39164382338307,29.2671510843584,27.055151555949,27.6594155880427,45.5413530682855,25.7306405783695,29.3566077967983,14.1519958290199,24.9894503849518,14.7676868045604,23.5053846670368,"Anthocyanin biosynthetic gene regulator PAC1  [Source:UniProtKB/TrEMBL;Acc:Q3V810]","protein_coding"
"11264","GRMZM2G063827",7.34970004160156,-1.57999086627545,0.406713274483603,-3.88477820961594,0.000102423346646878,0.00200587154632514,"CONTAINS InterPro DOMAIN/s: Hus1-like protein (InterPro:IPR007150); Has 129 Blast hits to 128 proteins in 49 species: Archae - 0; Bacteria - 0; Metazoa - 57; Fungi - 10; Plants - 47; Viruses - 0; Other Eukaryotes - 15 (source: NCBI BLink). [Source:Projected from Arabidopsis thaliana (AT1G52530) TAIR;Acc:AT1G52530]","protein_coding",5.04563277370207,4.6680889549591,2.10779950426087,0.813238835218627,3.54423846746349,1.91983975098689,2.22434969264106,3.01481083899609,0,4.4074030164565,0,4.40043068026775,1.84791095584577,34.3132116161443,4.5091919259915,27.6594155880427,15.5034393423951,11.0274173907298,20.3238053977834,4.35446025508305,0,5.90707472182418,11.4513412480436,"CONTAINS InterPro DOMAIN/s: Hus1-like protein (InterPro:IPR007150); Has 129 Blast hits to 128 proteins in 49 species: Archae - 0; Bacteria - 0; Metazoa - 57; Fungi - 10; Plants - 47; Viruses - 0; Other Eukaryotes - 15 (source: NCBI BLink). [Source:Projected from Arabidopsis thaliana (AT1G52530) TAIR;Acc:AT1G52530]","protein_coding"
"15542","GRMZM2G097275",37.5502609815961,0.742884754497542,0.191218873863608,3.88499701670363,0.000102331144950021,0.00200587154632514,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B4FQY3]","protein_coding",55.5019605107228,78.7740011149348,45.3176893416087,34.1560310791823,27.1724949172201,44.1563142726984,64.5061410865907,42.2073517459452,55.0371294530727,33.7900897928332,31.2407860018339,44.0043068026775,29.5665752935323,50.4606053178593,24.8005555929533,21.7922668269427,13.5655094245957,42.2717666644642,32.3675419298032,32.6584519131229,31.2368129811898,12.7986618972857,16.2729586156409,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B4FQY3]","protein_coding"
"4880","GRMZM2G014009",39.4098325115179,1.02665410723777,0.264364245165617,3.88348320929176,0.000102970645745419,0.00201485148028407,"Putative uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B6T6M0]","protein_coding",47.0925725545527,63.0192008919479,63.2339851278261,72.3782563344578,20.0840179822931,70.0741509110214,66.7304907792317,32.1579822826249,60.2787608295558,33.7900897928332,20.2146262364808,84.7082905951541,12.9353766909204,35.3224237225015,30.06127950661,41.0700413276997,21.3172290957932,28.4874949260519,30.1093413300495,38.1015272319767,6.24736259623795,15.7521992581978,13.2594477608926,"Putative uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B6T6M0]","protein_coding"
"5758","GRMZM2G020840",405.697724876943,-0.785306277609174,0.202265112821953,-3.88255921474926,0.000103362834690285,0.00202078348130929,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B4FV35]","protein_coding",271.623230984295,191.975158272693,177.055158357913,393.607596245815,203.203005467907,314.85371916185,234.668892573632,288.416903597292,248.977490382948,329.820659064828,444.721777202577,514.850389591326,476.761026608208,654.978657025814,700.427812504013,431.654515995211,372.082544217481,208.601978974638,721.118724854686,508.383234780946,493.541645102798,288.462148915747,861.261402287067,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B4FV35]","protein_coding"
"18309","GRMZM2G118497",194.116527429363,0.815507821254392,0.210243882318624,3.87886587833501,0.000104944593201423,0.002048179171527,"Cation efflux family protein [Source:Projected from Arabidopsis thaliana (AT3G58060) TAIR;Acc:AT3G58060]","protein_coding",396.082172735613,325.015693489027,231.857945468696,194.364081617252,277.63201328464,122.869744063161,309.184607277107,297.461336114281,90.4181412443338,287.215763239082,233.387048366641,217.821318673254,144.13705455597,100.921210635719,126.257373927762,89.6835596339565,178.289552437543,98.3278050673406,219.04545817611,137.165498035116,74.9683511548554,129.955643880132,182.618757797748,"Cation efflux family protein [Source:Projected from Arabidopsis thaliana (AT3G58060) TAIR;Acc:AT3G58060]","protein_coding"
"14535","GRMZM2G089361",6.12396268380133,1.39039790220195,0.358669345401883,3.87654512443496,0.00010595016787078,0.00205986075409752,"","protein_coding",6.7275103649361,8.16915567117843,9.48509776917391,2.43971650565588,9.45130257990264,2.87975962648033,5.56087423160264,19.0938019803086,5.24163137648312,22.7715822516919,7.35077317690209,13.2012920408032,0,2.01842421271437,4.5091919259915,1.67632821745713,1.93792991779938,3.67580579690993,4.51640119950743,2.17723012754152,3.74841755774277,0,4.21891519664763,"","protein_coding"
"38236","GRMZM5G870572",42.2739746036961,0.557140082420321,0.143709689878873,3.87684423291089,0.000105820056671207,0.00205986075409752,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7TTL9]","protein_coding",47.9335113501697,58.3511119369888,60.0722858714348,54.487001959648,50.8007513669767,38.3967950197378,45.5991686991417,45.2221625849413,61.5891686736766,50.6851346892498,42.266945767187,45.1044144727444,38.8061300727611,30.2763631907156,31.5643434819405,42.7463695451569,26.1620538902917,45.0286210121466,27.0984071970446,37.0129121682059,24.9894503849518,29.5353736091209,38.5729389407784,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7TTL9]","protein_coding"
"25758","GRMZM2G176737",72.361254075696,0.96512832938865,0.249025750691844,3.87561658465972,0.0001063550420105,0.0020632878150037,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:C0HGD2]","protein_coding",117.731431386382,93.361779099182,127.521870007783,104.907809743203,86.2431360416116,77.753509914969,66.7304907792317,135.666487754824,51.1059059207104,127.080120307829,25.7277061191573,90.2088289454888,94.2434587481342,99.9119985293614,93.189966470491,35.2028925665998,16.4724043012947,45.0286210121466,35.3784760628082,31.5698368493521,71.2199335971127,15.7521992581978,22.2999803251375,"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:C0HGD2]","protein_coding"
"32153","GRMZM2G430362",8.67840783969559,1.29533373506368,0.334224318420388,3.87564178808319,0.000106344033232343,0.0020632878150037,"ATP-dependent RNA helicase SUV3  [Source:UniProtKB/TrEMBL;Acc:B6U1E5]","protein_coding",10.9322043430212,11.6702223873978,12.6467970255652,4.06619417609313,16.5397795148296,10.5591186304279,13.3460981558463,14.0691172486484,6.5520392206039,16.1604777270072,27.5653994133828,8.8008613605355,0,7.0644847445003,2.25459596299575,5.86714876109996,13.5655094245957,2.75685434768245,3.76366766625619,3.26584519131229,0,3.93804981454945,4.21891519664763,"ATP-dependent RNA helicase SUV3  [Source:UniProtKB/TrEMBL;Acc:B6U1E5]","protein_coding"
